employee_id,age,gender,department_id,job_role_id,education_id,experience_years,monthly_income,salary_hike_percent,work_hours_per_week,overtime,remote_work,business_travel,distance_from_home,job_satisfaction,environment_satisfaction,relationship_satisfaction,work_life_balance,training_hours,projects_last_year,performance_rating,promotion_last_5_years,manager_rating,team_size,company_tenure,stock_option_level,marital_status,dependents,absences_last_year,health_score,stress_level,engagement_score,skill_score,ai_tool_usage,certification_count,job_level,bonus,years_in_current_role,years_with_manager,attrition,age_group,income_band,tenure_group,high_risk_segment
79338,43,Male,6,2,2,27,45917,11,35,Yes,Yes,Never,43,5,4,1,1,30,3,2,Yes,5,15,27,1,Single,2,25,67,94,26,78,Low,15,6,43046,5,12,0,40-49,Low,21-30 yrs,Low Risk
79339,50,Female,5,5,1,16,53905,13,49,Yes,Yes,Frequently,13,3,5,2,2,38,5,2,Yes,2,15,19,1,Single,4,25,70,86,64,39,Low,8,4,22669,8,6,0,50-60,Low,11-20 yrs,Low Risk
79340,40,Female,4,4,2,1,168154,23,43,Yes,Yes,Frequently,14,5,5,1,4,117,11,4,Yes,2,13,1,1,Married,3,23,79,32,53,79,Medium,4,1,22159,16,1,0,40-49,Upper-Mid,0-5 yrs,Low Risk
79341,46,Female,2,3,3,19,65594,27,47,Yes,Yes,Rarely,35,1,3,1,5,51,10,2,No,3,21,21,1,Married,1,8,84,41,59,9,Low,14,1,11661,14,12,0,40-49,Low,21-30 yrs,High Risk
79342,38,Female,6,4,3,14,213810,22,65,Yes,Yes,Frequently,46,5,1,1,3,80,4,4,No,2,4,10,2,Single,0,20,94,57,70,5,High,4,6,28213,19,5,0,30-39,High,6-10 yrs,Low Risk
79343,53,Female,4,1,3,27,28377,17,64,No,Yes,Frequently,16,3,5,5,1,95,5,3,Yes,3,21,5,0,Single,4,21,81,46,13,89,High,12,4,16444,6,19,0,50-60,Low,0-5 yrs,Low Risk
79344,44,Male,1,6,2,33,83584,14,63,Yes,Yes,Rarely,37,2,5,1,4,52,4,4,Yes,5,19,13,1,Single,1,12,49,77,29,1,Medium,11,2,1130,5,16,1,40-49,Lower-Mid,11-20 yrs,High Risk
79345,45,Female,2,1,2,21,138659,9,58,No,Yes,Rarely,23,1,4,5,2,70,5,2,Yes,5,17,12,0,Single,3,29,59,42,28,58,Low,0,3,15552,10,12,0,40-49,Upper-Mid,11-20 yrs,Low Risk
79346,54,Female,5,6,2,6,63692,0,69,Yes,No,Rarely,43,1,1,3,4,87,15,1,No,1,2,16,3,Married,0,10,42,92,95,36,Medium,1,7,9930,17,5,1,50-60,Low,11-20 yrs,High Risk
79347,57,Male,6,4,2,19,94917,15,34,No,Yes,Never,2,4,3,2,5,120,8,3,No,2,10,7,0,Married,1,10,79,12,66,56,High,9,5,43077,2,0,0,50-60,Lower-Mid,6-10 yrs,Low Risk
79348,30,Male,2,4,1,4,122159,9,49,No,Yes,Never,9,1,1,3,2,59,11,5,No,5,24,28,2,Married,2,30,71,97,84,99,Medium,11,3,23926,8,2,0,30-39,Lower-Mid,21-30 yrs,Low Risk
79349,22,Female,1,4,1,6,38496,9,38,No,Yes,Frequently,38,1,3,2,3,120,15,1,No,3,20,19,1,Married,4,20,62,32,85,46,Medium,10,7,38277,17,13,0,20-29,Low,11-20 yrs,Low Risk
79350,25,Female,2,5,2,5,142539,3,38,No,No,Never,36,4,2,1,5,55,1,4,No,3,24,9,0,Married,4,3,55,19,79,66,Medium,1,7,42907,19,6,0,20-29,Upper-Mid,6-10 yrs,Low Risk
79351,38,Female,2,6,3,2,57706,13,51,No,Yes,Rarely,36,2,3,3,1,120,5,3,Yes,4,10,8,1,Married,3,0,49,32,35,78,Medium,10,6,21309,19,12,0,30-39,Low,6-10 yrs,Low Risk
79352,32,Female,3,2,2,25,174968,6,65,No,No,Rarely,19,2,3,3,3,42,8,5,No,5,16,3,0,Single,1,14,80,20,79,81,Medium,0,4,36909,13,5,0,30-39,High,0-5 yrs,Low Risk
79353,37,Female,1,4,3,2,131513,4,60,Yes,No,Frequently,39,5,4,2,1,110,15,5,Yes,3,3,21,1,Married,0,26,40,35,48,50,High,5,4,22134,0,1,0,30-39,Upper-Mid,21-30 yrs,Low Risk
79354,38,Female,5,2,2,6,138620,12,67,Yes,Yes,Never,11,1,1,4,2,65,2,3,Yes,4,13,17,2,Single,2,15,70,75,30,100,Low,5,2,3178,13,8,0,30-39,Upper-Mid,11-20 yrs,High Risk
79355,35,Male,4,5,2,1,193834,8,68,No,Yes,Rarely,22,1,5,2,2,114,10,5,No,3,21,24,2,Single,2,16,60,55,71,64,Medium,11,7,23327,16,12,0,30-39,High,21-30 yrs,Low Risk
79356,24,Male,2,2,2,23,156253,30,44,No,Yes,Frequently,22,5,5,4,1,119,13,5,No,1,13,5,2,Married,4,9,50,10,32,65,Low,2,2,41608,15,2,0,20-29,Upper-Mid,0-5 yrs,Low Risk
79357,33,Female,2,6,3,24,133218,4,63,Yes,Yes,Rarely,11,2,4,1,4,109,2,3,No,5,13,4,2,Single,4,27,64,26,61,27,Low,5,1,15340,20,4,0,30-39,Upper-Mid,0-5 yrs,High Risk
79358,55,Female,6,4,2,20,133851,11,33,No,No,Rarely,9,1,2,5,3,75,13,2,Yes,5,14,28,2,Married,0,1,91,87,83,5,High,6,2,33268,18,14,0,50-60,Upper-Mid,21-30 yrs,Low Risk
79359,38,Female,6,4,1,14,122394,22,48,No,No,Rarely,35,4,3,3,1,58,13,5,No,2,23,9,3,Married,1,28,64,8,25,82,Medium,4,3,47647,1,1,0,30-39,Lower-Mid,6-10 yrs,Low Risk
79360,38,Male,3,4,1,8,73614,9,44,Yes,Yes,Frequently,13,3,4,4,4,70,1,4,Yes,3,5,4,2,Married,4,20,89,1,5,97,Medium,10,1,24354,15,17,0,30-39,Lower-Mid,0-5 yrs,Low Risk
79361,34,Female,1,5,1,29,55207,0,54,No,Yes,Never,6,4,2,1,2,68,3,1,Yes,2,16,2,3,Married,3,26,74,96,70,60,Low,4,6,5743,17,3,0,30-39,Low,0-5 yrs,Low Risk
79362,31,Female,1,3,3,31,151222,8,40,Yes,No,Rarely,30,5,5,3,5,117,7,5,Yes,2,7,25,0,Married,2,18,96,70,60,2,Low,11,5,1478,17,20,0,30-39,Upper-Mid,21-30 yrs,Low Risk
79363,42,Female,1,2,2,27,157092,2,61,Yes,Yes,Frequently,7,4,2,3,1,20,6,1,No,1,3,25,2,Married,3,12,43,71,9,85,Medium,1,3,27980,11,17,0,40-49,Upper-Mid,21-30 yrs,Low Risk
79364,57,Male,6,1,1,5,182318,7,67,No,No,Never,47,4,1,5,2,44,10,4,Yes,1,7,16,1,Single,1,18,100,82,82,4,Low,5,1,1162,6,18,0,50-60,High,11-20 yrs,Low Risk
79365,56,Female,6,2,1,21,121512,29,49,Yes,Yes,Frequently,20,2,1,4,1,57,3,1,Yes,1,12,1,1,Married,5,12,43,53,62,73,High,11,5,33746,10,2,0,50-60,Lower-Mid,0-5 yrs,High Risk
79366,22,Female,2,3,2,12,215570,14,51,Yes,No,Frequently,33,2,1,2,2,87,3,4,Yes,5,18,21,0,Single,3,20,71,34,42,39,Medium,4,2,1193,7,12,0,20-29,High,21-30 yrs,High Risk
79367,55,Female,1,6,2,7,58755,29,50,Yes,No,Rarely,26,2,4,1,4,2,8,2,No,2,23,20,2,Single,4,5,98,33,32,58,Medium,1,6,29427,6,0,0,50-60,Low,11-20 yrs,High Risk
79368,27,Male,4,1,1,16,67007,1,68,Yes,No,Frequently,34,5,1,2,5,30,9,5,No,5,13,0,3,Married,0,17,45,58,73,71,High,3,2,20201,18,3,0,20-29,Low,0-5 yrs,Low Risk
79369,26,Male,1,5,3,4,34595,18,54,No,No,Never,11,2,4,1,5,61,13,2,No,5,9,9,3,Single,5,22,63,65,71,46,High,3,1,3046,14,16,0,20-29,Low,6-10 yrs,Low Risk
79370,60,Female,1,3,2,6,54060,27,33,Yes,No,Frequently,47,4,3,3,2,65,6,3,No,5,17,21,0,Married,2,7,54,16,7,93,Medium,14,6,21749,20,2,0,50-60,Low,21-30 yrs,Low Risk
79371,58,Female,2,4,3,28,88434,5,41,No,Yes,Rarely,36,1,2,1,4,94,15,2,No,3,14,24,1,Married,2,1,57,80,5,73,Medium,6,2,109,19,2,0,50-60,Lower-Mid,21-30 yrs,Low Risk
79372,25,Male,2,2,3,3,206337,4,58,No,Yes,Rarely,6,1,4,3,2,108,10,2,Yes,1,15,9,1,Married,4,12,44,45,42,44,High,5,2,41209,17,12,0,20-29,High,6-10 yrs,Low Risk
79373,57,Male,5,3,2,35,74196,6,50,No,Yes,Frequently,33,5,3,5,1,41,14,5,Yes,3,24,29,1,Single,4,13,79,24,23,10,High,13,7,37247,1,17,0,50-60,Lower-Mid,21-30 yrs,Low Risk
79374,25,Female,5,1,1,35,59812,16,70,Yes,Yes,Never,37,4,1,2,3,74,5,2,No,2,5,22,3,Single,0,27,60,24,53,82,Low,4,4,40306,17,4,0,20-29,Low,21-30 yrs,Low Risk
79375,41,Male,5,4,3,34,153769,25,51,No,Yes,Never,17,1,3,3,2,41,1,3,Yes,3,5,16,0,Married,1,2,100,44,49,54,High,0,2,47511,8,10,0,40-49,Upper-Mid,11-20 yrs,Low Risk
79376,49,Female,1,4,1,16,89029,26,46,Yes,No,Rarely,32,2,1,3,1,70,6,2,Yes,1,18,30,1,Married,5,3,49,3,3,36,High,13,4,31095,7,11,0,40-49,Lower-Mid,21-30 yrs,High Risk
79377,46,Female,2,4,3,33,138123,14,47,No,Yes,Never,47,3,3,2,1,43,7,4,No,4,13,6,2,Single,5,15,82,54,2,48,Low,10,5,14920,18,19,0,40-49,Upper-Mid,6-10 yrs,Low Risk
79378,28,Male,6,5,1,7,129404,21,63,Yes,No,Never,4,2,1,1,2,74,4,4,Yes,5,12,13,2,Married,0,7,59,16,74,16,Low,10,6,41906,7,3,0,20-29,Upper-Mid,11-20 yrs,High Risk
79379,36,Female,3,6,2,11,163687,3,45,Yes,No,Never,15,5,1,1,1,67,8,3,Yes,1,22,29,3,Single,1,30,68,45,52,52,Medium,12,3,49892,20,9,0,30-39,Upper-Mid,21-30 yrs,Low Risk
79380,57,Male,6,5,2,9,206019,8,49,No,Yes,Rarely,6,1,5,2,2,67,6,4,Yes,3,14,22,2,Single,0,7,65,29,14,45,High,12,3,20541,11,1,0,50-60,High,21-30 yrs,Low Risk
79381,39,Female,4,2,1,25,49418,19,68,No,Yes,Frequently,41,4,3,3,2,94,4,2,Yes,2,12,14,3,Single,4,19,57,80,93,59,High,13,4,43560,11,19,0,30-39,Low,11-20 yrs,Low Risk
79382,23,Female,2,5,1,10,95920,22,62,No,Yes,Frequently,30,4,4,3,4,0,13,1,Yes,5,7,17,2,Married,0,21,100,49,33,45,Medium,15,1,48561,4,10,0,20-29,Lower-Mid,11-20 yrs,Low Risk
79383,54,Male,6,4,2,26,122907,9,50,No,No,Rarely,16,4,3,2,4,1,12,1,No,5,11,26,0,Married,3,0,42,2,84,29,Low,3,5,2550,10,9,0,50-60,Upper-Mid,21-30 yrs,Low Risk
79384,24,Female,5,4,1,26,110766,13,49,No,Yes,Never,50,2,5,2,4,20,4,3,No,3,20,5,0,Married,3,0,41,37,16,99,Low,8,3,27570,18,15,0,20-29,Lower-Mid,0-5 yrs,Low Risk
79385,45,Male,5,6,2,4,198745,11,37,Yes,Yes,Rarely,26,1,4,4,2,53,1,1,Yes,3,8,0,0,Single,2,6,58,55,55,96,Low,12,4,4728,4,7,0,40-49,High,0-5 yrs,High Risk
79386,42,Male,5,3,2,12,80614,24,65,Yes,Yes,Never,30,4,4,2,5,65,14,4,No,4,8,28,3,Single,0,22,64,53,13,19,Medium,3,3,16124,18,6,0,40-49,Lower-Mid,21-30 yrs,Low Risk
79387,59,Female,1,5,2,34,161733,20,44,Yes,No,Frequently,5,5,5,5,1,45,6,1,Yes,4,13,14,0,Single,0,6,48,53,99,41,Medium,8,4,28166,8,17,0,50-60,Upper-Mid,11-20 yrs,Low Risk
79388,50,Male,2,1,3,12,160284,20,54,Yes,Yes,Frequently,31,4,1,3,2,35,3,5,Yes,2,5,20,3,Single,3,8,81,61,17,45,Low,13,4,13803,9,17,0,50-60,Upper-Mid,11-20 yrs,Low Risk
79389,42,Female,3,4,3,6,106519,22,41,Yes,Yes,Rarely,47,3,5,5,2,96,13,2,No,2,25,4,0,Single,1,2,91,46,50,14,Low,3,1,34856,18,1,0,40-49,Lower-Mid,0-5 yrs,Low Risk
79390,33,Female,4,6,1,25,136837,0,32,Yes,Yes,Never,32,4,3,1,4,28,11,3,No,2,22,21,0,Single,4,0,80,95,77,13,Medium,7,4,15036,9,17,0,30-39,Upper-Mid,21-30 yrs,Low Risk
79391,28,Male,4,2,1,4,105764,23,67,No,No,Never,19,2,3,2,5,61,12,4,Yes,4,25,24,3,Married,1,9,61,61,96,15,High,9,5,581,10,16,0,20-29,Lower-Mid,21-30 yrs,Low Risk
79392,47,Female,3,3,1,22,189838,13,54,No,Yes,Never,20,4,2,4,1,68,9,2,Yes,1,12,3,1,Married,3,22,77,83,33,96,Low,0,1,23418,14,2,0,40-49,High,0-5 yrs,Low Risk
79393,51,Male,2,3,3,19,192499,12,42,Yes,Yes,Never,20,5,1,5,4,24,6,2,Yes,5,4,9,2,Married,2,19,72,51,70,63,Low,11,6,33259,16,16,0,50-60,High,6-10 yrs,Low Risk
79394,51,Female,3,1,1,17,130502,15,46,Yes,No,Frequently,46,3,4,1,1,9,4,1,Yes,4,2,19,0,Single,5,1,51,31,68,34,High,13,3,38502,2,3,0,50-60,Upper-Mid,11-20 yrs,Low Risk
79395,26,Male,4,5,3,6,136335,22,70,Yes,No,Rarely,45,4,3,1,2,13,7,5,Yes,4,23,1,1,Single,3,24,88,43,61,48,High,6,3,26889,8,15,0,20-29,Upper-Mid,0-5 yrs,Low Risk
79396,52,Male,5,1,1,3,74117,9,64,No,No,Never,11,3,1,4,2,31,9,3,Yes,5,25,17,1,Single,2,11,44,71,40,30,Medium,10,3,28173,5,16,0,50-60,Lower-Mid,11-20 yrs,Low Risk
79397,44,Female,5,4,1,24,57817,0,51,Yes,Yes,Frequently,42,3,5,4,5,62,13,2,Yes,5,23,27,3,Single,5,18,42,26,88,80,Medium,2,5,20100,3,11,0,40-49,Low,21-30 yrs,Low Risk
79398,32,Female,6,3,1,11,110756,13,35,No,No,Never,49,3,1,3,1,46,6,1,Yes,2,3,15,2,Married,4,2,64,61,79,56,Low,4,6,38201,9,19,0,30-39,Lower-Mid,11-20 yrs,Low Risk
79399,32,Female,2,5,2,21,168930,30,48,Yes,No,Never,50,3,5,5,1,0,14,1,No,2,22,3,0,Single,5,0,49,55,42,47,High,2,1,48227,9,4,0,30-39,Upper-Mid,0-5 yrs,Low Risk
79400,46,Female,1,2,1,14,206629,22,37,Yes,No,Frequently,12,5,5,3,1,69,13,3,Yes,2,21,29,1,Single,3,5,57,84,79,86,Medium,1,5,48264,1,4,0,40-49,High,21-30 yrs,Low Risk
79401,24,Female,3,2,1,4,59294,24,33,Yes,No,Frequently,34,3,4,5,5,5,12,2,Yes,2,15,8,3,Single,3,0,89,74,47,15,High,4,1,13263,12,11,0,20-29,Low,6-10 yrs,Low Risk
79402,59,Male,3,3,2,18,76729,19,54,No,Yes,Never,35,1,2,2,1,104,4,2,Yes,3,16,0,1,Single,2,1,58,94,47,68,Medium,11,7,41972,19,19,0,50-60,Lower-Mid,0-5 yrs,Low Risk
79403,35,Male,3,3,2,34,122758,28,30,Yes,No,Never,16,5,4,4,3,109,6,5,No,5,7,10,0,Married,2,24,75,1,100,32,Low,2,5,19686,11,4,0,30-39,Upper-Mid,6-10 yrs,Low Risk
79404,51,Female,5,1,1,3,112989,14,55,No,Yes,Frequently,38,4,4,1,4,94,14,4,Yes,1,12,8,0,Single,5,13,51,99,14,13,Low,14,5,10223,0,18,0,50-60,Lower-Mid,6-10 yrs,Low Risk
79405,26,Female,5,4,3,21,77518,6,66,No,Yes,Rarely,10,3,4,2,4,99,14,5,No,4,22,9,2,Married,0,22,82,57,76,31,Medium,11,4,19030,14,15,0,20-29,Lower-Mid,6-10 yrs,Low Risk
79406,56,Male,4,2,1,5,42374,24,42,Yes,Yes,Never,16,5,2,2,5,68,11,5,Yes,4,13,12,2,Single,5,1,61,25,48,68,Low,11,3,27603,16,6,0,50-60,Low,11-20 yrs,Low Risk
79407,39,Female,1,3,2,24,69389,25,33,No,No,Frequently,46,1,4,2,2,0,13,4,Yes,2,25,9,1,Single,3,6,91,28,38,10,High,14,6,43719,8,17,0,30-39,Low,6-10 yrs,Low Risk
79408,28,Female,1,4,2,21,84035,6,49,No,Yes,Frequently,38,4,1,5,1,83,6,3,Yes,4,24,28,2,Married,0,14,47,49,54,58,Medium,1,4,29770,7,3,0,20-29,Lower-Mid,21-30 yrs,Low Risk
79409,25,Female,5,1,2,33,94681,6,69,No,Yes,Never,37,2,2,1,2,108,9,1,No,3,18,25,0,Single,1,19,94,42,57,66,High,12,4,46078,5,20,0,20-29,Lower-Mid,21-30 yrs,Low Risk
79410,41,Female,1,6,2,0,217626,4,39,No,No,Frequently,15,5,4,2,5,0,1,2,No,2,16,10,0,Single,5,6,40,28,63,64,High,15,7,5296,1,3,0,40-49,High,6-10 yrs,Low Risk
79411,55,Male,1,4,2,24,126267,19,55,Yes,Yes,Never,45,4,5,2,3,76,14,1,Yes,3,10,22,1,Married,3,4,54,71,3,89,Low,13,1,24211,19,12,0,50-60,Upper-Mid,21-30 yrs,Low Risk
79412,40,Female,1,2,1,13,140476,19,43,No,No,Frequently,26,3,5,3,5,19,5,2,No,3,25,1,3,Married,3,26,80,92,97,22,Low,3,2,49888,12,17,0,40-49,Upper-Mid,0-5 yrs,Low Risk
79413,53,Male,6,3,1,35,135836,11,49,No,No,Rarely,14,2,4,2,2,76,8,4,Yes,2,22,20,2,Married,0,10,41,70,80,71,Low,2,2,3884,11,7,0,50-60,Upper-Mid,11-20 yrs,Low Risk
79414,50,Male,3,2,3,35,203488,19,65,Yes,Yes,Rarely,6,4,5,4,2,3,10,3,No,3,15,3,0,Single,0,25,89,47,31,60,Medium,4,4,12377,8,5,0,50-60,High,0-5 yrs,Low Risk
79415,58,Female,4,4,1,20,44293,2,54,Yes,No,Frequently,12,5,3,1,1,40,13,2,Yes,4,16,26,0,Single,1,25,43,9,25,59,High,8,3,17727,17,11,0,50-60,Low,21-30 yrs,Low Risk
79416,44,Female,1,6,1,1,69492,21,38,Yes,Yes,Rarely,19,5,3,3,5,65,15,5,No,1,22,1,0,Single,0,14,44,96,49,76,Medium,9,7,34106,14,11,0,40-49,Low,0-5 yrs,Low Risk
79417,49,Female,1,5,2,29,50033,23,49,Yes,No,Frequently,30,1,2,1,1,40,14,3,No,4,20,27,2,Single,1,3,72,7,47,1,Medium,13,7,8460,4,16,0,40-49,Low,21-30 yrs,High Risk
79418,56,Male,4,1,1,31,81359,28,66,No,No,Frequently,46,3,4,4,3,70,4,2,Yes,4,4,2,1,Married,0,11,58,67,6,3,High,6,4,43692,9,0,0,50-60,Lower-Mid,0-5 yrs,Low Risk
79419,44,Female,3,1,2,11,76290,23,53,Yes,No,Never,29,3,4,5,4,45,15,3,No,5,11,19,3,Married,4,2,100,87,27,18,Medium,4,3,16484,19,6,0,40-49,Lower-Mid,11-20 yrs,Low Risk
79420,59,Female,1,1,2,17,219959,5,47,Yes,No,Never,10,1,1,3,2,119,13,5,Yes,1,5,28,0,Single,2,28,51,31,92,94,Medium,15,1,5457,5,17,0,50-60,High,21-30 yrs,High Risk
79421,56,Female,6,5,3,15,95873,16,43,Yes,No,Rarely,35,4,5,5,1,46,1,1,No,1,21,4,0,Married,3,28,62,50,62,35,Low,5,3,47833,4,10,0,50-60,Lower-Mid,0-5 yrs,Low Risk
79422,35,Female,6,4,2,12,152371,22,65,No,Yes,Rarely,43,3,2,2,1,119,13,5,No,4,2,12,0,Single,2,26,69,54,97,48,Medium,4,3,21394,20,17,0,30-39,Upper-Mid,11-20 yrs,Low Risk
79423,54,Female,5,5,3,9,189147,5,54,Yes,No,Rarely,33,2,1,4,2,87,15,3,No,4,4,24,2,Single,1,5,86,76,18,66,Medium,10,4,9359,0,14,1,50-60,High,21-30 yrs,High Risk
79424,50,Female,4,5,1,8,204989,16,43,Yes,No,Rarely,18,3,2,3,5,116,8,4,No,5,14,28,3,Married,3,10,59,75,67,20,Medium,15,4,49784,7,18,0,50-60,High,21-30 yrs,Low Risk
79425,39,Female,3,5,1,17,67702,6,70,Yes,No,Rarely,2,4,5,2,5,73,1,3,No,5,25,23,1,Single,4,14,91,26,52,36,Low,4,1,18711,13,4,0,30-39,Low,21-30 yrs,Low Risk
79426,29,Male,1,3,1,31,81216,27,62,Yes,No,Rarely,18,3,1,1,4,76,8,1,No,4,5,20,1,Married,0,0,53,13,46,51,High,14,6,39640,15,13,0,20-29,Lower-Mid,11-20 yrs,Low Risk
79427,22,Male,3,1,2,16,142010,10,47,No,No,Never,31,4,3,5,1,3,14,2,No,4,20,18,2,Married,5,24,48,56,45,94,Medium,5,3,27309,4,6,0,20-29,Upper-Mid,11-20 yrs,Low Risk
79428,30,Male,1,1,1,14,74355,8,30,No,No,Never,20,1,4,3,5,114,1,4,No,2,7,5,1,Single,5,8,82,92,70,36,Medium,15,7,49802,0,20,0,30-39,Lower-Mid,0-5 yrs,Low Risk
79429,55,Male,2,6,2,0,82266,21,70,Yes,No,Rarely,49,5,4,2,4,22,8,5,Yes,2,4,23,3,Single,2,5,84,78,22,62,Low,4,2,5529,20,19,0,50-60,Lower-Mid,21-30 yrs,Low Risk
79430,58,Female,4,2,1,23,192417,28,70,No,Yes,Frequently,14,2,1,1,4,38,13,2,Yes,2,19,3,0,Single,2,28,63,99,70,51,Low,3,3,38666,9,12,0,50-60,High,0-5 yrs,Low Risk
79431,32,Male,4,3,3,8,145187,20,50,No,Yes,Never,27,3,5,3,3,6,13,4,No,5,4,24,3,Married,1,24,41,12,1,15,Low,11,6,24019,9,6,0,30-39,Upper-Mid,21-30 yrs,Low Risk
79432,28,Female,6,5,3,20,195643,19,32,Yes,No,Rarely,30,1,5,3,3,16,4,1,Yes,3,25,4,0,Single,5,3,68,94,59,40,High,12,4,29944,0,9,1,20-29,High,0-5 yrs,High Risk
79433,54,Female,6,1,1,19,28807,22,52,No,Yes,Never,9,4,5,5,4,28,2,5,Yes,3,16,27,2,Married,5,4,64,29,69,59,Low,13,1,17480,5,10,0,50-60,Low,21-30 yrs,Low Risk
79434,46,Female,2,1,1,9,34759,1,54,Yes,No,Never,36,2,2,4,2,53,13,2,No,4,24,11,2,Single,3,6,65,26,83,26,High,5,5,7889,12,17,0,40-49,Low,11-20 yrs,High Risk
79435,47,Male,4,5,1,15,38413,6,49,Yes,Yes,Never,2,2,5,1,4,49,13,4,No,2,24,27,0,Single,2,15,83,20,88,68,High,6,5,25861,19,14,0,40-49,Low,21-30 yrs,High Risk
79436,45,Female,1,5,1,14,31248,14,32,Yes,Yes,Never,43,4,2,2,2,9,4,5,Yes,3,5,3,1,Married,5,22,61,75,53,41,Low,4,3,35020,5,10,0,40-49,Low,0-5 yrs,Low Risk
79437,21,Female,4,4,1,25,183807,26,32,Yes,Yes,Rarely,46,4,4,5,3,23,8,3,No,2,5,18,0,Married,3,2,43,12,89,68,Medium,15,6,36950,18,3,0,20-29,High,11-20 yrs,Low Risk
79438,49,Male,2,4,2,14,95656,29,50,Yes,Yes,Frequently,14,3,5,4,5,91,7,4,Yes,5,9,0,0,Married,5,4,71,51,6,3,Low,11,5,10443,9,11,0,40-49,Lower-Mid,0-5 yrs,Low Risk
79439,58,Female,4,2,3,13,213644,1,53,Yes,No,Frequently,9,1,2,3,2,0,12,5,No,3,3,13,1,Single,5,26,80,76,36,16,Low,4,2,46873,14,10,1,50-60,High,11-20 yrs,High Risk
79440,60,Male,1,2,1,24,48794,24,61,No,Yes,Frequently,12,2,5,2,1,100,9,5,No,3,22,29,0,Single,3,24,49,87,81,72,High,13,5,35688,4,7,0,50-60,Low,21-30 yrs,Low Risk
79441,22,Female,2,4,2,23,147950,2,59,No,Yes,Never,9,2,4,2,2,33,11,3,Yes,1,9,2,1,Married,1,8,79,21,75,52,High,3,4,49767,9,6,0,20-29,Upper-Mid,0-5 yrs,Low Risk
79442,30,Male,3,1,3,25,145670,16,48,No,Yes,Rarely,21,2,2,1,2,117,9,3,No,1,17,10,0,Married,5,7,83,73,1,4,Low,9,7,4789,7,6,0,30-39,Upper-Mid,6-10 yrs,Low Risk
79443,40,Male,5,5,2,23,140738,9,35,Yes,No,Never,4,2,3,3,1,47,3,4,Yes,5,13,0,1,Single,5,20,96,30,38,47,High,1,2,49483,17,3,0,40-49,Upper-Mid,0-5 yrs,High Risk
79444,55,Male,3,1,2,12,26664,14,44,No,No,Frequently,42,1,1,2,3,110,2,2,No,4,10,1,3,Single,1,8,96,58,10,73,Medium,11,6,36975,17,14,0,50-60,Low,0-5 yrs,Low Risk
79445,25,Male,1,4,1,16,101282,10,64,Yes,Yes,Never,25,4,5,4,1,18,10,3,Yes,3,18,11,2,Married,2,8,54,6,60,90,High,15,4,41294,18,19,0,20-29,Lower-Mid,11-20 yrs,Low Risk
79446,49,Male,2,3,2,17,113420,11,30,Yes,No,Never,17,1,3,4,3,68,8,2,Yes,2,19,29,2,Married,4,4,68,13,33,82,Low,2,5,6408,14,4,0,40-49,Lower-Mid,21-30 yrs,High Risk
79447,22,Female,6,5,1,1,150629,3,61,No,No,Frequently,49,3,3,4,4,104,1,3,Yes,4,13,9,3,Married,1,15,51,91,73,68,Medium,15,1,32963,17,12,0,20-29,Upper-Mid,6-10 yrs,Low Risk
79448,52,Female,6,3,2,4,176643,19,61,Yes,Yes,Rarely,50,3,3,2,3,75,6,1,Yes,4,4,28,0,Married,5,2,56,53,30,4,Low,13,1,7325,2,15,0,50-60,High,21-30 yrs,Low Risk
79449,52,Male,1,1,1,2,216524,1,57,No,Yes,Never,29,1,5,5,4,51,12,5,Yes,2,23,20,3,Single,4,11,92,80,72,3,Low,6,7,39600,10,7,0,50-60,High,11-20 yrs,Low Risk
79450,59,Female,6,5,1,22,197635,19,52,Yes,No,Rarely,43,5,3,3,1,43,8,3,Yes,2,10,6,0,Single,2,2,62,36,55,43,High,15,5,48453,1,0,0,50-60,High,6-10 yrs,Low Risk
79451,39,Female,5,3,3,20,52285,17,57,Yes,No,Never,40,1,5,5,2,118,10,4,No,3,13,11,1,Single,2,3,53,80,94,69,Medium,15,3,5709,17,18,1,30-39,Low,11-20 yrs,High Risk
79452,39,Female,2,1,2,28,38413,17,69,No,No,Never,27,3,3,4,3,106,8,4,Yes,3,11,3,3,Single,4,14,99,47,83,55,Low,9,6,27163,8,7,0,30-39,Low,0-5 yrs,Low Risk
79453,25,Male,3,4,1,2,218853,0,44,No,No,Frequently,5,3,1,1,4,93,11,3,No,3,4,17,1,Single,2,2,96,76,27,53,Low,6,1,2455,6,18,0,20-29,High,11-20 yrs,Low Risk
79454,41,Male,6,3,1,9,213544,20,63,Yes,Yes,Never,46,2,4,3,4,26,3,1,Yes,1,3,14,1,Married,5,26,56,86,32,23,Low,5,6,30625,0,3,1,40-49,High,11-20 yrs,High Risk
79455,22,Male,3,2,1,9,124226,16,63,No,No,Frequently,40,2,1,1,2,86,10,3,No,5,20,10,2,Single,3,4,85,78,89,72,High,9,7,13739,17,0,0,20-29,Upper-Mid,6-10 yrs,Low Risk
79456,33,Male,5,5,3,29,59633,13,49,No,No,Rarely,33,5,5,3,2,120,8,3,Yes,5,2,7,3,Married,4,18,67,10,15,12,Medium,2,6,26410,1,4,0,30-39,Low,6-10 yrs,Low Risk
